Watershed,date,invert,size,Sample,month,year,count
4,7/30/2018,Terrestrial,Large,1,7,2018,0
4,7/30/2018,Terrestrial,Large,2,7,2018,0
4,7/30/2018,Terrestrial,Large,3,7,2018,0
4,7/30/2018,Terrestrial,Large,4,7,2018,2
4,7/30/2018,Terrestrial,Large,5,7,2018,0
4,7/30/2018,Terrestrial,Large,6,7,2018,0
4,7/30/2018,Terrestrial,Large,7,7,2018,0
4,7/30/2018,Terrestrial,Large,8,7,2018,1
4,7/30/2018,Terrestrial,Large,9,7,2018,0
4,7/30/2018,Terrestrial,Large,10,7,2018,0
4,7/30/2018,Caddisfly,Large,1,7,2018,0
4,7/30/2018,Caddisfly,Large,2,7,2018,0
4,7/30/2018,Caddisfly,Large,3,7,2018,1
4,7/30/2018,Caddisfly,Large,4,7,2018,0
4,7/30/2018,Caddisfly,Large,5,7,2018,0
4,7/30/2018,Caddisfly,Large,6,7,2018,1
4,7/30/2018,Caddisfly,Large,7,7,2018,0
4,7/30/2018,Caddisfly,Large,8,7,2018,0
4,7/30/2018,Caddisfly,Large,9,7,2018,1
4,7/30/2018,Caddisfly,Large,10,7,2018,2
4,7/30/2018,Mayfly,Large,1,7,2018,0
4,7/30/2018,Mayfly,Large,2,7,2018,0
4,7/30/2018,Mayfly,Large,3,7,2018,0
4,7/30/2018,Mayfly,Large,4,7,2018,0
4,7/30/2018,Mayfly,Large,5,7,2018,0
4,7/30/2018,Mayfly,Large,6,7,2018,0
4,7/30/2018,Mayfly,Large,7,7,2018,0
4,7/30/2018,Mayfly,Large,8,7,2018,0
4,7/30/2018,Mayfly,Large,9,7,2018,0
4,7/30/2018,Mayfly,Large,10,7,2018,0
4,7/30/2018,Stonefly,Large,1,7,2018,0
4,7/30/2018,Stonefly,Large,2,7,2018,0
4,7/30/2018,Stonefly,Large,3,7,2018,1
4,7/30/2018,Stonefly,Large,4,7,2018,2
4,7/30/2018,Stonefly,Large,5,7,2018,1
4,7/30/2018,Stonefly,Large,6,7,2018,2
4,7/30/2018,Stonefly,Large,7,7,2018,0
4,7/30/2018,Stonefly,Large,8,7,2018,0
4,7/30/2018,Stonefly,Large,9,7,2018,3
4,7/30/2018,Stonefly,Large,10,7,2018,5
4,7/30/2018,Other,Large,1,7,2018,5
4,7/30/2018,Other,Large,2,7,2018,7
4,7/30/2018,Other,Large,3,7,2018,6
4,7/30/2018,Other,Large,4,7,2018,1
4,7/30/2018,Other,Large,5,7,2018,1
4,7/30/2018,Other,Large,6,7,2018,3
4,7/30/2018,Other,Large,7,7,2018,1
4,7/30/2018,Other,Large,8,7,2018,3
4,7/30/2018,Other,Large,9,7,2018,5
4,7/30/2018,Other,Large,10,7,2018,3
4,7/30/2018,Dipteran,Small,1,7,2018,15
4,7/30/2018,Dipteran,Small,2,7,2018,23
4,7/30/2018,Dipteran,Small,3,7,2018,15
4,7/30/2018,Dipteran,Small,4,7,2018,11
4,7/30/2018,Dipteran,Small,5,7,2018,12
4,7/30/2018,Dipteran,Small,6,7,2018,12
4,7/30/2018,Dipteran,Small,7,7,2018,18
4,7/30/2018,Dipteran,Small,8,7,2018,24
4,7/30/2018,Dipteran,Small,9,7,2018,6
4,7/30/2018,Dipteran,Small,10,7,2018,8
4,7/30/2018,Terrestrial,Small,1,7,2018,0
4,7/30/2018,Terrestrial,Small,2,7,2018,0
4,7/30/2018,Terrestrial,Small,3,7,2018,0
4,7/30/2018,Terrestrial,Small,4,7,2018,0
4,7/30/2018,Terrestrial,Small,5,7,2018,0
4,7/30/2018,Terrestrial,Small,6,7,2018,0
4,7/30/2018,Terrestrial,Small,7,7,2018,0
4,7/30/2018,Terrestrial,Small,8,7,2018,0
4,7/30/2018,Terrestrial,Small,9,7,2018,0
4,7/30/2018,Terrestrial,Small,10,7,2018,0
4,7/30/2018,Other,Small,1,7,2018,2
4,7/30/2018,Other,Small,2,7,2018,2
4,7/30/2018,Other,Small,3,7,2018,0
4,7/30/2018,Other,Small,4,7,2018,1
4,7/30/2018,Other,Small,5,7,2018,1
4,7/30/2018,Other,Small,6,7,2018,1
4,7/30/2018,Other,Small,7,7,2018,5
4,7/30/2018,Other,Small,8,7,2018,4
4,7/30/2018,Other,Small,9,7,2018,4
4,7/30/2018,Other,Small,10,7,2018,0
2,7/30/2018,Dipteran,Large,1,7,2018,0
2,7/30/2018,Dipteran,Large,2,7,2018,0
2,7/30/2018,Dipteran,Large,3,7,2018,0
2,7/30/2018,Dipteran,Large,4,7,2018,0
2,7/30/2018,Dipteran,Large,5,7,2018,0
2,7/30/2018,Dipteran,Large,6,7,2018,0
2,7/30/2018,Dipteran,Large,7,7,2018,0
2,7/30/2018,Dipteran,Large,8,7,2018,0
2,7/30/2018,Dipteran,Large,9,7,2018,0
2,7/30/2018,Dipteran,Large,10,7,2018,0
2,7/30/2018,Terrestrial,Large,1,7,2018,0
2,7/30/2018,Terrestrial,Large,2,7,2018,0
2,7/30/2018,Terrestrial,Large,3,7,2018,0
2,7/30/2018,Terrestrial,Large,4,7,2018,0
2,7/30/2018,Terrestrial,Large,5,7,2018,0
2,7/30/2018,Terrestrial,Large,6,7,2018,0
2,7/30/2018,Terrestrial,Large,7,7,2018,0
2,7/30/2018,Terrestrial,Large,8,7,2018,0
2,7/30/2018,Terrestrial,Large,9,7,2018,0
2,7/30/2018,Terrestrial,Large,10,7,2018,0
2,7/30/2018,Caddisfly,Large,1,7,2018,0
2,7/30/2018,Caddisfly,Large,2,7,2018,0
2,7/30/2018,Caddisfly,Large,3,7,2018,0
2,7/30/2018,Caddisfly,Large,4,7,2018,0
2,7/30/2018,Caddisfly,Large,5,7,2018,0
2,7/30/2018,Caddisfly,Large,6,7,2018,0
2,7/30/2018,Caddisfly,Large,7,7,2018,0
2,7/30/2018,Caddisfly,Large,8,7,2018,0
2,7/30/2018,Caddisfly,Large,9,7,2018,0
2,7/30/2018,Caddisfly,Large,10,7,2018,0
2,7/30/2018,Mayfly,Large,1,7,2018,0
2,7/30/2018,Mayfly,Large,2,7,2018,0
2,7/30/2018,Mayfly,Large,3,7,2018,0
2,7/30/2018,Mayfly,Large,4,7,2018,0
2,7/30/2018,Mayfly,Large,5,7,2018,0
2,7/30/2018,Mayfly,Large,6,7,2018,0
2,7/30/2018,Mayfly,Large,7,7,2018,0
2,7/30/2018,Mayfly,Large,8,7,2018,0
2,7/30/2018,Mayfly,Large,9,7,2018,0
2,7/30/2018,Mayfly,Large,10,7,2018,0
2,7/30/2018,Stonefly,Large,1,7,2018,0
2,7/30/2018,Stonefly,Large,2,7,2018,0
2,7/30/2018,Stonefly,Large,3,7,2018,0
2,7/30/2018,Stonefly,Large,4,7,2018,0
2,7/30/2018,Stonefly,Large,5,7,2018,0
2,7/30/2018,Stonefly,Large,6,7,2018,0
2,7/30/2018,Stonefly,Large,7,7,2018,0
2,7/30/2018,Stonefly,Large,8,7,2018,0
2,7/30/2018,Stonefly,Large,9,7,2018,0
2,7/30/2018,Stonefly,Large,10,7,2018,0
2,7/30/2018,Other,Large,1,7,2018,0
2,7/30/2018,Other,Large,2,7,2018,0
2,7/30/2018,Other,Large,3,7,2018,0
2,7/30/2018,Other,Large,4,7,2018,0
2,7/30/2018,Other,Large,5,7,2018,0
2,7/30/2018,Other,Large,6,7,2018,0
2,7/30/2018,Other,Large,7,7,2018,0
2,7/30/2018,Other,Large,8,7,2018,0
2,7/30/2018,Other,Large,9,7,2018,0
2,7/30/2018,Other,Large,10,7,2018,0
2,7/30/2018,Dipteran,Small,1,7,2018,0
2,7/30/2018,Dipteran,Small,2,7,2018,0
2,7/30/2018,Dipteran,Small,3,7,2018,0
2,7/30/2018,Dipteran,Small,4,7,2018,0
2,7/30/2018,Dipteran,Small,5,7,2018,0
2,7/30/2018,Dipteran,Small,6,7,2018,0
2,7/30/2018,Dipteran,Small,7,7,2018,0
2,7/30/2018,Dipteran,Small,8,7,2018,0
2,7/30/2018,Dipteran,Small,9,7,2018,0
2,7/30/2018,Dipteran,Small,10,7,2018,0
2,7/30/2018,Terrestrial,Small,1,7,2018,0
2,7/30/2018,Terrestrial,Small,2,7,2018,0
2,7/30/2018,Terrestrial,Small,3,7,2018,0
2,7/30/2018,Terrestrial,Small,4,7,2018,0
2,7/30/2018,Terrestrial,Small,5,7,2018,0
2,7/30/2018,Terrestrial,Small,6,7,2018,0
2,7/30/2018,Terrestrial,Small,7,7,2018,0
2,7/30/2018,Terrestrial,Small,8,7,2018,0
2,7/30/2018,Terrestrial,Small,9,7,2018,0
2,7/30/2018,Terrestrial,Small,10,7,2018,0
2,7/30/2018,Other,Small,1,7,2018,0
2,7/30/2018,Other,Small,2,7,2018,0
2,7/30/2018,Other,Small,3,7,2018,0
2,7/30/2018,Other,Small,4,7,2018,0
2,7/30/2018,Other,Small,5,7,2018,0
2,7/30/2018,Other,Small,6,7,2018,0
2,7/30/2018,Other,Small,7,7,2018,0
2,7/30/2018,Other,Small,8,7,2018,0
2,7/30/2018,Other,Small,9,7,2018,0
2,7/30/2018,Other,Small,10,7,2018,0
2,7/30/2018,Caddisfly,Small,1,7,2018,0
2,7/30/2018,Caddisfly,Small,2,7,2018,0
2,7/30/2018,Caddisfly,Small,3,7,2018,0
2,7/30/2018,Caddisfly,Small,4,7,2018,0
2,7/30/2018,Caddisfly,Small,5,7,2018,0
2,7/30/2018,Caddisfly,Small,6,7,2018,0
2,7/30/2018,Caddisfly,Small,7,7,2018,0
2,7/30/2018,Caddisfly,Small,8,7,2018,0
2,7/30/2018,Caddisfly,Small,9,7,2018,0
2,7/30/2018,Caddisfly,Small,10,7,2018,0
1,8/6/2018,Dipteran,Large,9,8,2018,0
1,8/6/2018,Dipteran,Large,3,8,2018,0
1,8/6/2018,Dipteran,Large,7,8,2018,0
1,8/6/2018,Dipteran,Large,8,8,2018,0
1,8/6/2018,Dipteran,Large,4,8,2018,1
1,8/6/2018,Dipteran,Large,1,8,2018,0
1,8/6/2018,Dipteran,Large,2,8,2018,2
1,8/6/2018,Dipteran,Large,5,8,2018,0
1,8/6/2018,Dipteran,Large,6,8,2018,2
1,8/6/2018,Dipteran,Large,10,8,2018,0
2,8/6/2018,Dipteran,Large,5,8,2018,1
2,8/6/2018,Dipteran,Large,6,8,2018,3
2,8/6/2018,Dipteran,Large,4,8,2018,3
2,8/6/2018,Dipteran,Large,3,8,2018,0
2,8/6/2018,Dipteran,Large,1,8,2018,1
2,8/6/2018,Dipteran,Large,2,8,2018,1
3,8/6/2018,Dipteran,Large,4,8,2018,0
3,8/6/2018,Dipteran,Large,1,8,2018,0
3,8/6/2018,Dipteran,Large,3,8,2018,0
3,8/6/2018,Dipteran,Large,2,8,2018,0
6,8/6/2018,Dipteran,Large,5,8,2018,0
6,8/6/2018,Dipteran,Large,8,8,2018,0
6,8/6/2018,Dipteran,Large,10,8,2018,0
6,8/6/2018,Dipteran,Large,9,8,2018,0
6,8/6/2018,Dipteran,Large,1,8,2018,0
6,8/6/2018,Dipteran,Large,4,8,2018,2
6,8/6/2018,Dipteran,Large,2,8,2018,1
6,8/6/2018,Dipteran,Large,3,8,2018,3
6,8/6/2018,Dipteran,Large,7,8,2018,0
6,8/6/2018,Dipteran,Large,6,8,2018,3
9,8/6/2018,Dipteran,Large,2,8,2018,8
9,8/6/2018,Dipteran,Large,8,8,2018,1
9,8/6/2018,Dipteran,Large,10,8,2018,3
9,8/6/2018,Dipteran,Large,6,8,2018,0
9,8/6/2018,Dipteran,Large,1,8,2018,4
9,8/6/2018,Dipteran,Large,5,8,2018,9
9,8/6/2018,Dipteran,Large,9,8,2018,1
9,8/6/2018,Dipteran,Large,4,8,2018,5
9,8/6/2018,Dipteran,Large,3,8,2018,8
9,8/6/2018,Dipteran,Large,7,8,2018,3
1,8/6/2018,Terrestrial,Large,9,8,2018,11
1,8/6/2018,Terrestrial,Large,3,8,2018,0
1,8/6/2018,Terrestrial,Large,7,8,2018,4
1,8/6/2018,Terrestrial,Large,8,8,2018,0
1,8/6/2018,Terrestrial,Large,4,8,2018,5
1,8/6/2018,Terrestrial,Large,1,8,2018,2
1,8/6/2018,Terrestrial,Large,2,8,2018,1
1,8/6/2018,Terrestrial,Large,5,8,2018,2
1,8/6/2018,Terrestrial,Large,6,8,2018,3
1,8/6/2018,Terrestrial,Large,10,8,2018,5
2,8/6/2018,Terrestrial,Large,5,8,2018,0
2,8/6/2018,Terrestrial,Large,6,8,2018,1
2,8/6/2018,Terrestrial,Large,4,8,2018,0
2,8/6/2018,Terrestrial,Large,3,8,2018,1
2,8/6/2018,Terrestrial,Large,1,8,2018,0
2,8/6/2018,Terrestrial,Large,2,8,2018,2
3,8/6/2018,Terrestrial,Large,4,8,2018,0
3,8/6/2018,Terrestrial,Large,1,8,2018,0
3,8/6/2018,Terrestrial,Large,3,8,2018,0
3,8/6/2018,Terrestrial,Large,2,8,2018,0
6,8/6/2018,Terrestrial,Large,5,8,2018,1
6,8/6/2018,Terrestrial,Large,8,8,2018,0
6,8/6/2018,Terrestrial,Large,10,8,2018,0
6,8/6/2018,Terrestrial,Large,9,8,2018,0
6,8/6/2018,Terrestrial,Large,1,8,2018,0
6,8/6/2018,Terrestrial,Large,4,8,2018,0
6,8/6/2018,Terrestrial,Large,2,8,2018,0
6,8/6/2018,Terrestrial,Large,3,8,2018,0
6,8/6/2018,Terrestrial,Large,7,8,2018,0
6,8/6/2018,Terrestrial,Large,6,8,2018,0
9,8/6/2018,Terrestrial,Large,2,8,2018,0
9,8/6/2018,Terrestrial,Large,8,8,2018,2
9,8/6/2018,Terrestrial,Large,10,8,2018,1
9,8/6/2018,Terrestrial,Large,6,8,2018,0
9,8/6/2018,Terrestrial,Large,1,8,2018,0
9,8/6/2018,Terrestrial,Large,5,8,2018,0
9,8/6/2018,Terrestrial,Large,9,8,2018,0
9,8/6/2018,Terrestrial,Large,4,8,2018,0
9,8/6/2018,Terrestrial,Large,3,8,2018,0
9,8/6/2018,Terrestrial,Large,7,8,2018,0
1,8/6/2018,Caddisfly,Large,9,8,2018,0
1,8/6/2018,Caddisfly,Large,3,8,2018,0
1,8/6/2018,Caddisfly,Large,7,8,2018,0
1,8/6/2018,Caddisfly,Large,8,8,2018,0
1,8/6/2018,Caddisfly,Large,4,8,2018,0
1,8/6/2018,Caddisfly,Large,1,8,2018,0
1,8/6/2018,Caddisfly,Large,2,8,2018,0
1,8/6/2018,Caddisfly,Large,5,8,2018,0
1,8/6/2018,Caddisfly,Large,6,8,2018,0
1,8/6/2018,Caddisfly,Large,10,8,2018,0
2,8/6/2018,Caddisfly,Large,5,8,2018,0
2,8/6/2018,Caddisfly,Large,6,8,2018,0
2,8/6/2018,Caddisfly,Large,4,8,2018,0
2,8/6/2018,Caddisfly,Large,3,8,2018,0
2,8/6/2018,Caddisfly,Large,1,8,2018,0
2,8/6/2018,Caddisfly,Large,2,8,2018,0
3,8/6/2018,Caddisfly,Large,4,8,2018,0
3,8/6/2018,Caddisfly,Large,1,8,2018,1
3,8/6/2018,Caddisfly,Large,3,8,2018,0
3,8/6/2018,Caddisfly,Large,2,8,2018,1
6,8/6/2018,Caddisfly,Large,5,8,2018,0
6,8/6/2018,Caddisfly,Large,8,8,2018,0
6,8/6/2018,Caddisfly,Large,10,8,2018,0
6,8/6/2018,Caddisfly,Large,9,8,2018,0
6,8/6/2018,Caddisfly,Large,1,8,2018,0
6,8/6/2018,Caddisfly,Large,4,8,2018,0
6,8/6/2018,Caddisfly,Large,2,8,2018,0
6,8/6/2018,Caddisfly,Large,3,8,2018,2
6,8/6/2018,Caddisfly,Large,7,8,2018,0
6,8/6/2018,Caddisfly,Large,6,8,2018,0
9,8/6/2018,Caddisfly,Large,2,8,2018,0
9,8/6/2018,Caddisfly,Large,8,8,2018,0
9,8/6/2018,Caddisfly,Large,10,8,2018,0
9,8/6/2018,Caddisfly,Large,6,8,2018,0
9,8/6/2018,Caddisfly,Large,1,8,2018,0
9,8/6/2018,Caddisfly,Large,5,8,2018,0
9,8/6/2018,Caddisfly,Large,9,8,2018,0
9,8/6/2018,Caddisfly,Large,4,8,2018,1
9,8/6/2018,Caddisfly,Large,3,8,2018,0
9,8/6/2018,Caddisfly,Large,7,8,2018,0
1,8/6/2018,Mayfly,Large,9,8,2018,0
1,8/6/2018,Mayfly,Large,3,8,2018,0
1,8/6/2018,Mayfly,Large,7,8,2018,0
1,8/6/2018,Mayfly,Large,8,8,2018,0
1,8/6/2018,Mayfly,Large,4,8,2018,0
1,8/6/2018,Mayfly,Large,1,8,2018,0
1,8/6/2018,Mayfly,Large,2,8,2018,0
1,8/6/2018,Mayfly,Large,5,8,2018,0
1,8/6/2018,Mayfly,Large,6,8,2018,0
1,8/6/2018,Mayfly,Large,10,8,2018,0
2,8/6/2018,Mayfly,Large,5,8,2018,0
2,8/6/2018,Mayfly,Large,6,8,2018,0
2,8/6/2018,Mayfly,Large,4,8,2018,0
2,8/6/2018,Mayfly,Large,3,8,2018,0
2,8/6/2018,Mayfly,Large,1,8,2018,0
2,8/6/2018,Mayfly,Large,2,8,2018,0
3,8/6/2018,Mayfly,Large,4,8,2018,0
3,8/6/2018,Mayfly,Large,1,8,2018,0
3,8/6/2018,Mayfly,Large,3,8,2018,0
3,8/6/2018,Mayfly,Large,2,8,2018,0
6,8/6/2018,Mayfly,Large,5,8,2018,0
6,8/6/2018,Mayfly,Large,8,8,2018,0
6,8/6/2018,Mayfly,Large,10,8,2018,0
6,8/6/2018,Mayfly,Large,9,8,2018,0
6,8/6/2018,Mayfly,Large,1,8,2018,0
6,8/6/2018,Mayfly,Large,4,8,2018,0
6,8/6/2018,Mayfly,Large,2,8,2018,0
6,8/6/2018,Mayfly,Large,3,8,2018,0
6,8/6/2018,Mayfly,Large,7,8,2018,0
6,8/6/2018,Mayfly,Large,6,8,2018,0
9,8/6/2018,Mayfly,Large,2,8,2018,0
9,8/6/2018,Mayfly,Large,8,8,2018,0
9,8/6/2018,Mayfly,Large,10,8,2018,0
9,8/6/2018,Mayfly,Large,6,8,2018,0
9,8/6/2018,Mayfly,Large,1,8,2018,0
9,8/6/2018,Mayfly,Large,5,8,2018,0
9,8/6/2018,Mayfly,Large,9,8,2018,0
9,8/6/2018,Mayfly,Large,4,8,2018,0
9,8/6/2018,Mayfly,Large,3,8,2018,0
9,8/6/2018,Mayfly,Large,7,8,2018,0
1,8/6/2018,Stonefly,Large,9,8,2018,4
1,8/6/2018,Stonefly,Large,3,8,2018,0
1,8/6/2018,Stonefly,Large,7,8,2018,0
1,8/6/2018,Stonefly,Large,8,8,2018,0
1,8/6/2018,Stonefly,Large,4,8,2018,0
1,8/6/2018,Stonefly,Large,1,8,2018,0
1,8/6/2018,Stonefly,Large,2,8,2018,0
1,8/6/2018,Stonefly,Large,5,8,2018,0
1,8/6/2018,Stonefly,Large,6,8,2018,0
1,8/6/2018,Stonefly,Large,10,8,2018,0
2,8/6/2018,Stonefly,Large,5,8,2018,2
2,8/6/2018,Stonefly,Large,6,8,2018,5
2,8/6/2018,Stonefly,Large,4,8,2018,2
2,8/6/2018,Stonefly,Large,3,8,2018,1
2,8/6/2018,Stonefly,Large,1,8,2018,0
2,8/6/2018,Stonefly,Large,2,8,2018,0
3,8/6/2018,Stonefly,Large,4,8,2018,5
3,8/6/2018,Stonefly,Large,1,8,2018,6
3,8/6/2018,Stonefly,Large,3,8,2018,8
3,8/6/2018,Stonefly,Large,2,8,2018,4
6,8/6/2018,Stonefly,Large,5,8,2018,2
6,8/6/2018,Stonefly,Large,8,8,2018,0
6,8/6/2018,Stonefly,Large,10,8,2018,0
6,8/6/2018,Stonefly,Large,9,8,2018,0
6,8/6/2018,Stonefly,Large,1,8,2018,0
6,8/6/2018,Stonefly,Large,4,8,2018,0
6,8/6/2018,Stonefly,Large,2,8,2018,0
6,8/6/2018,Stonefly,Large,3,8,2018,0
6,8/6/2018,Stonefly,Large,7,8,2018,0
6,8/6/2018,Stonefly,Large,6,8,2018,0
9,8/6/2018,Stonefly,Large,2,8,2018,1
9,8/6/2018,Stonefly,Large,8,8,2018,8
9,8/6/2018,Stonefly,Large,10,8,2018,9
9,8/6/2018,Stonefly,Large,6,8,2018,1
9,8/6/2018,Stonefly,Large,1,8,2018,1
9,8/6/2018,Stonefly,Large,5,8,2018,1
9,8/6/2018,Stonefly,Large,9,8,2018,4
9,8/6/2018,Stonefly,Large,4,8,2018,4
9,8/6/2018,Stonefly,Large,3,8,2018,5
9,8/6/2018,Stonefly,Large,7,8,2018,8
1,8/6/2018,Other,Large,9,8,2018,0
1,8/6/2018,Other,Large,3,8,2018,0
1,8/6/2018,Other,Large,7,8,2018,0
1,8/6/2018,Other,Large,8,8,2018,0
1,8/6/2018,Other,Large,4,8,2018,0
1,8/6/2018,Other,Large,1,8,2018,0
1,8/6/2018,Other,Large,2,8,2018,0
1,8/6/2018,Other,Large,5,8,2018,0
1,8/6/2018,Other,Large,6,8,2018,0
1,8/6/2018,Other,Large,10,8,2018,0
2,8/6/2018,Other,Large,5,8,2018,1
2,8/6/2018,Other,Large,6,8,2018,1
2,8/6/2018,Other,Large,4,8,2018,3
2,8/6/2018,Other,Large,3,8,2018,0
2,8/6/2018,Other,Large,1,8,2018,0
2,8/6/2018,Other,Large,2,8,2018,0
3,8/6/2018,Other,Large,4,8,2018,1
3,8/6/2018,Other,Large,1,8,2018,1
3,8/6/2018,Other,Large,3,8,2018,3
3,8/6/2018,Other,Large,2,8,2018,0
6,8/6/2018,Other,Large,5,8,2018,1
6,8/6/2018,Other,Large,8,8,2018,2
6,8/6/2018,Other,Large,10,8,2018,2
6,8/6/2018,Other,Large,9,8,2018,2
6,8/6/2018,Other,Large,1,8,2018,2
6,8/6/2018,Other,Large,4,8,2018,3
6,8/6/2018,Other,Large,2,8,2018,4
6,8/6/2018,Other,Large,3,8,2018,4
6,8/6/2018,Other,Large,7,8,2018,5
6,8/6/2018,Other,Large,6,8,2018,0
9,8/6/2018,Other,Large,2,8,2018,1
9,8/6/2018,Other,Large,8,8,2018,1
9,8/6/2018,Other,Large,10,8,2018,2
9,8/6/2018,Other,Large,6,8,2018,0
9,8/6/2018,Other,Large,1,8,2018,0
9,8/6/2018,Other,Large,5,8,2018,0
9,8/6/2018,Other,Large,9,8,2018,0
9,8/6/2018,Other,Large,4,8,2018,0
9,8/6/2018,Other,Large,3,8,2018,0
9,8/6/2018,Other,Large,7,8,2018,0
1,8/6/2018,Dipteran,Small,9,8,2018,0
1,8/6/2018,Dipteran,Small,3,8,2018,2
1,8/6/2018,Dipteran,Small,7,8,2018,3
1,8/6/2018,Dipteran,Small,8,8,2018,8
1,8/6/2018,Dipteran,Small,4,8,2018,10
1,8/6/2018,Dipteran,Small,1,8,2018,0
1,8/6/2018,Dipteran,Small,2,8,2018,0
1,8/6/2018,Dipteran,Small,5,8,2018,0
1,8/6/2018,Dipteran,Small,6,8,2018,0
1,8/6/2018,Dipteran,Small,10,8,2018,0
2,8/6/2018,Dipteran,Small,5,8,2018,7
2,8/6/2018,Dipteran,Small,6,8,2018,11
2,8/6/2018,Dipteran,Small,4,8,2018,13
2,8/6/2018,Dipteran,Small,3,8,2018,5
2,8/6/2018,Dipteran,Small,1,8,2018,2
2,8/6/2018,Dipteran,Small,2,8,2018,5
3,8/6/2018,Dipteran,Small,4,8,2018,8
3,8/6/2018,Dipteran,Small,1,8,2018,12
3,8/6/2018,Dipteran,Small,3,8,2018,17
3,8/6/2018,Dipteran,Small,2,8,2018,9
6,8/6/2018,Dipteran,Small,5,8,2018,7
6,8/6/2018,Dipteran,Small,8,8,2018,6
6,8/6/2018,Dipteran,Small,10,8,2018,6
6,8/6/2018,Dipteran,Small,9,8,2018,8
6,8/6/2018,Dipteran,Small,1,8,2018,14
6,8/6/2018,Dipteran,Small,4,8,2018,6
6,8/6/2018,Dipteran,Small,2,8,2018,4
6,8/6/2018,Dipteran,Small,3,8,2018,7
6,8/6/2018,Dipteran,Small,7,8,2018,8
6,8/6/2018,Dipteran,Small,6,8,2018,7
9,8/6/2018,Dipteran,Small,2,8,2018,5
9,8/6/2018,Dipteran,Small,8,8,2018,8
9,8/6/2018,Dipteran,Small,10,8,2018,6
9,8/6/2018,Dipteran,Small,6,8,2018,1
9,8/6/2018,Dipteran,Small,1,8,2018,3
9,8/6/2018,Dipteran,Small,5,8,2018,8
9,8/6/2018,Dipteran,Small,9,8,2018,2
9,8/6/2018,Dipteran,Small,4,8,2018,3
9,8/6/2018,Dipteran,Small,3,8,2018,7
9,8/6/2018,Dipteran,Small,7,8,2018,9
1,8/6/2018,Terrestrial,Small,9,8,2018,0
1,8/6/2018,Terrestrial,Small,3,8,2018,0
1,8/6/2018,Terrestrial,Small,7,8,2018,1
1,8/6/2018,Terrestrial,Small,8,8,2018,0
1,8/6/2018,Terrestrial,Small,4,8,2018,1
1,8/6/2018,Terrestrial,Small,1,8,2018,0
1,8/6/2018,Terrestrial,Small,2,8,2018,0
1,8/6/2018,Terrestrial,Small,5,8,2018,0
1,8/6/2018,Terrestrial,Small,6,8,2018,0
1,8/6/2018,Terrestrial,Small,10,8,2018,0
2,8/6/2018,Terrestrial,Small,5,8,2018,3
2,8/6/2018,Terrestrial,Small,6,8,2018,0
2,8/6/2018,Terrestrial,Small,4,8,2018,0
2,8/6/2018,Terrestrial,Small,3,8,2018,2
2,8/6/2018,Terrestrial,Small,1,8,2018,0
2,8/6/2018,Terrestrial,Small,2,8,2018,4
3,8/6/2018,Terrestrial,Small,4,8,2018,0
3,8/6/2018,Terrestrial,Small,1,8,2018,0
3,8/6/2018,Terrestrial,Small,3,8,2018,0
3,8/6/2018,Terrestrial,Small,2,8,2018,0
6,8/6/2018,Terrestrial,Small,5,8,2018,0
6,8/6/2018,Terrestrial,Small,8,8,2018,0
6,8/6/2018,Terrestrial,Small,10,8,2018,0
6,8/6/2018,Terrestrial,Small,9,8,2018,0
6,8/6/2018,Terrestrial,Small,1,8,2018,0
6,8/6/2018,Terrestrial,Small,4,8,2018,0
6,8/6/2018,Terrestrial,Small,2,8,2018,0
6,8/6/2018,Terrestrial,Small,3,8,2018,0
6,8/6/2018,Terrestrial,Small,7,8,2018,0
6,8/6/2018,Terrestrial,Small,6,8,2018,0
9,8/6/2018,Terrestrial,Small,2,8,2018,0
9,8/6/2018,Terrestrial,Small,8,8,2018,0
9,8/6/2018,Terrestrial,Small,10,8,2018,0
9,8/6/2018,Terrestrial,Small,6,8,2018,0
9,8/6/2018,Terrestrial,Small,1,8,2018,0
9,8/6/2018,Terrestrial,Small,5,8,2018,0
9,8/6/2018,Terrestrial,Small,9,8,2018,0
9,8/6/2018,Terrestrial,Small,4,8,2018,0
9,8/6/2018,Terrestrial,Small,3,8,2018,0
9,8/6/2018,Terrestrial,Small,7,8,2018,0
1,8/6/2018,Other,Small,9,8,2018,0
1,8/6/2018,Other,Small,3,8,2018,0
1,8/6/2018,Other,Small,7,8,2018,0
1,8/6/2018,Other,Small,8,8,2018,0
1,8/6/2018,Other,Small,4,8,2018,0
1,8/6/2018,Other,Small,1,8,2018,0
1,8/6/2018,Other,Small,2,8,2018,0
1,8/6/2018,Other,Small,5,8,2018,0
1,8/6/2018,Other,Small,6,8,2018,0
1,8/6/2018,Other,Small,10,8,2018,0
2,8/6/2018,Other,Small,5,8,2018,5
2,8/6/2018,Other,Small,6,8,2018,3
2,8/6/2018,Other,Small,4,8,2018,10
2,8/6/2018,Other,Small,3,8,2018,4
2,8/6/2018,Other,Small,1,8,2018,0
2,8/6/2018,Other,Small,2,8,2018,9
3,8/6/2018,Other,Small,4,8,2018,1
3,8/6/2018,Other,Small,1,8,2018,2
3,8/6/2018,Other,Small,3,8,2018,0
3,8/6/2018,Other,Small,2,8,2018,2
6,8/6/2018,Other,Small,5,8,2018,2
6,8/6/2018,Other,Small,8,8,2018,2
